,Districtid,monthid,cases
3451,JK_Ganderbal,1,0
3452,JK_Ganderbal,2,23
3453,JK_Ganderbal,3,38
3454,JK_Ganderbal,4,142
3455,JK_Ganderbal,5,638
3456,JK_Ganderbal,6,1252
3457,JK_Ganderbal,7,1020
3458,JK_Ganderbal,8,667
3459,JK_Ganderbal,9,417
3460,JK_Ganderbal,10,181
3461,JK_Ganderbal,11,104
3462,JK_Ganderbal,12,27
3463,JK_Ganderbal,13,156
3464,JK_Ganderbal,14,1879
3465,JK_Ganderbal,15,2478
3466,JK_Ganderbal,16,451
3467,JK_Ganderbal,17,224
3468,JK_Jammu,1,0
3469,JK_Jammu,2,38
3470,JK_Jammu,3,234
3471,JK_Jammu,4,245
3472,JK_Jammu,5,1304
3473,JK_Jammu,6,6837
3474,JK_Jammu,7,6632
3475,JK_Jammu,8,3185
3476,JK_Jammu,9,3228
3477,JK_Jammu,10,2124
3478,JK_Jammu,11,545
3479,JK_Jammu,12,301
3480,JK_Jammu,13,2381
3481,JK_Jammu,14,14973
3482,JK_Jammu,15,8428
3483,JK_Jammu,16,547
3484,JK_Jammu,17,302
3485,JK_Kathua,1,0
3486,JK_Kathua,2,17
3487,JK_Kathua,3,138
3488,JK_Kathua,4,166
3489,JK_Kathua,5,319
3490,JK_Kathua,6,705
3491,JK_Kathua,7,867
3492,JK_Kathua,8,294
3493,JK_Kathua,9,411
3494,JK_Kathua,10,206
3495,JK_Kathua,11,13
3496,JK_Kathua,12,15
3497,JK_Kathua,13,339
3498,JK_Kathua,14,3328
3499,JK_Kathua,15,1966
3500,JK_Kathua,16,160
3501,JK_Kathua,17,28
3502,JK_Kishtwar,1,0
3503,JK_Kishtwar,2,1
3504,JK_Kishtwar,3,21
3505,JK_Kishtwar,4,32
3506,JK_Kishtwar,5,122
3507,JK_Kishtwar,6,455
3508,JK_Kishtwar,7,907
3509,JK_Kishtwar,8,532
3510,JK_Kishtwar,9,487
3511,JK_Kishtwar,10,47
3512,JK_Kishtwar,11,4
3513,JK_Kishtwar,12,6
3514,JK_Kishtwar,13,48
3515,JK_Kishtwar,14,666
3516,JK_Kishtwar,15,757
3517,JK_Kishtwar,16,297
3518,JK_Kishtwar,17,133
3519,JK_Kulgam,1,0
3520,JK_Kulgam,2,72
3521,JK_Kulgam,3,561
3522,JK_Kulgam,4,394
3523,JK_Kulgam,5,612
3524,JK_Kulgam,6,395
3525,JK_Kulgam,7,249
3526,JK_Kulgam,8,185
3527,JK_Kulgam,9,79
3528,JK_Kulgam,10,44
3529,JK_Kulgam,11,32
3530,JK_Kulgam,12,40
3531,JK_Kulgam,13,307
3532,JK_Kulgam,14,4285
3533,JK_Kulgam,15,3187
3534,JK_Kulgam,16,447
3535,JK_Kulgam,17,127
3536,JK_Kupwara,1,0
3537,JK_Kupwara,2,83
3538,JK_Kupwara,3,311
3539,JK_Kupwara,4,398
3540,JK_Kupwara,5,644
3541,JK_Kupwara,6,1365
3542,JK_Kupwara,7,1061
3543,JK_Kupwara,8,822
3544,JK_Kupwara,9,562
3545,JK_Kupwara,10,221
3546,JK_Kupwara,11,60
3547,JK_Kupwara,12,39
3548,JK_Kupwara,13,357
3549,JK_Kupwara,14,3011
3550,JK_Kupwara,15,4100
3551,JK_Kupwara,16,579
3552,JK_Kupwara,17,171
3553,JK_Pulwama,1,0
3554,JK_Pulwama,2,14
3555,JK_Pulwama,3,230
3556,JK_Pulwama,4,449
3557,JK_Pulwama,5,1274
3558,JK_Pulwama,6,1175
3559,JK_Pulwama,7,1042
3560,JK_Pulwama,8,489
3561,JK_Pulwama,9,442
3562,JK_Pulwama,10,343
3563,JK_Pulwama,11,130
3564,JK_Pulwama,12,109
3565,JK_Pulwama,13,271
3566,JK_Pulwama,14,3975
3567,JK_Pulwama,15,3886
3568,JK_Pulwama,16,548
3569,JK_Pulwama,17,192
3570,JK_Punch,1,0
3571,JK_Punch,2,0
3572,JK_Punch,3,104
3573,JK_Punch,4,43
3574,JK_Punch,5,168
3575,JK_Punch,6,636
3576,JK_Punch,7,1052
3577,JK_Punch,8,273
3578,JK_Punch,9,71
3579,JK_Punch,10,47
3580,JK_Punch,11,49
3581,JK_Punch,12,14
3582,JK_Punch,13,75
3583,JK_Punch,14,1402
3584,JK_Punch,15,1737
3585,JK_Punch,16,305
3586,JK_Punch,17,87
3587,JK_Rajouri,1,0
3588,JK_Rajouri,2,4
3589,JK_Rajouri,3,61
3590,JK_Rajouri,4,219
3591,JK_Rajouri,5,490
3592,JK_Rajouri,6,741
3593,JK_Rajouri,7,1431
3594,JK_Rajouri,8,242
3595,JK_Rajouri,9,386
3596,JK_Rajouri,10,135
3597,JK_Rajouri,11,11
3598,JK_Rajouri,12,6
3599,JK_Rajouri,13,103
3600,JK_Rajouri,14,3594
3601,JK_Rajouri,15,2568
3602,JK_Rajouri,16,358
3603,JK_Rajouri,17,192
3604,JK_Ramban,1,0
3605,JK_Ramban,2,4
3606,JK_Ramban,3,189
3607,JK_Ramban,4,72
3608,JK_Ramban,5,346
3609,JK_Ramban,6,215
3610,JK_Ramban,7,606
3611,JK_Ramban,8,264
3612,JK_Ramban,9,279
3613,JK_Ramban,10,79
3614,JK_Ramban,11,9
3615,JK_Ramban,12,0
3616,JK_Ramban,13,53
3617,JK_Ramban,14,1322
3618,JK_Ramban,15,1991
3619,JK_Ramban,16,291
3620,JK_Ramban,17,58
3621,JK_Reasi,1,0
3622,JK_Reasi,2,3
3623,JK_Reasi,3,21
3624,JK_Reasi,4,33
3625,JK_Reasi,5,205
3626,JK_Reasi,6,347
3627,JK_Reasi,7,530
3628,JK_Reasi,8,201
3629,JK_Reasi,9,195
3630,JK_Reasi,10,63
3631,JK_Reasi,11,13
3632,JK_Reasi,12,11
3633,JK_Reasi,13,536
3634,JK_Reasi,14,2063
3635,JK_Reasi,15,1050
3636,JK_Reasi,16,637
3637,JK_Reasi,17,230
3638,JK_Samba,1,0
3639,JK_Samba,2,11
3640,JK_Samba,3,88
3641,JK_Samba,4,164
3642,JK_Samba,5,253
3643,JK_Samba,6,545
3644,JK_Samba,7,888
3645,JK_Samba,8,229
3646,JK_Samba,9,353
3647,JK_Samba,10,171
3648,JK_Samba,11,19
3649,JK_Samba,12,8
3650,JK_Samba,13,130
3651,JK_Samba,14,2371
3652,JK_Samba,15,1501
3653,JK_Samba,16,94
3654,JK_Samba,17,27
3655,JK_Shopiyan,1,0
3656,JK_Shopiyan,2,107
3657,JK_Shopiyan,3,430
3658,JK_Shopiyan,4,372
3659,JK_Shopiyan,5,623
3660,JK_Shopiyan,6,317
3661,JK_Shopiyan,7,219
3662,JK_Shopiyan,8,167
3663,JK_Shopiyan,9,149
3664,JK_Shopiyan,10,104
3665,JK_Shopiyan,11,39
3666,JK_Shopiyan,12,35
3667,JK_Shopiyan,13,115
3668,JK_Shopiyan,14,1604
3669,JK_Shopiyan,15,1077
3670,JK_Shopiyan,16,63
3671,JK_Shopiyan,17,18
3672,JK_Srinagar,1,0
3673,JK_Srinagar,2,141
3674,JK_Srinagar,3,371
3675,JK_Srinagar,4,1394
3676,JK_Srinagar,5,4594
3677,JK_Srinagar,6,5007
3678,JK_Srinagar,7,5122
3679,JK_Srinagar,8,4060
3680,JK_Srinagar,9,2891
3681,JK_Srinagar,10,1332
3682,JK_Srinagar,11,766
3683,JK_Srinagar,12,1007
3684,JK_Srinagar,13,5406
3685,JK_Srinagar,14,23351
3686,JK_Srinagar,15,11190
3687,JK_Srinagar,16,2258
3688,JK_Srinagar,17,976
3689,JK_Udhampur,1,0
3690,JK_Udhampur,2,23
3691,JK_Udhampur,3,134
3692,JK_Udhampur,4,138
3693,JK_Udhampur,5,338
3694,JK_Udhampur,6,862
3695,JK_Udhampur,7,978
3696,JK_Udhampur,8,454
3697,JK_Udhampur,9,947
3698,JK_Udhampur,10,208
3699,JK_Udhampur,11,58
3700,JK_Udhampur,12,85
3701,JK_Udhampur,13,729
3702,JK_Udhampur,14,3387
3703,JK_Udhampur,15,2351
3704,JK_Udhampur,16,230
3705,JK_Udhampur,17,114
3706,KA_Bagalkote,1,0
3707,KA_Bagalkote,2,69
3708,KA_Bagalkote,3,34
3709,KA_Bagalkote,4,407
3710,KA_Bagalkote,5,3278
3711,KA_Bagalkote,6,4395
3712,KA_Bagalkote,7,3635
3713,KA_Bagalkote,8,1191
3714,KA_Bagalkote,9,255
3715,KA_Bagalkote,10,107
3716,KA_Bagalkote,11,41
3717,KA_Bagalkote,12,36
3718,KA_Bagalkote,13,566
3719,KA_Bagalkote,14,13602
3720,KA_Bagalkote,15,6190
3721,KA_Bagalkote,16,245
3722,KA_Bagalkote,17,90
3723,KA_Ballari,1,0
3724,KA_Ballari,2,17
3725,KA_Ballari,3,170
3726,KA_Ballari,4,1690
3727,KA_Ballari,5,11025
3728,KA_Ballari,6,13270
3729,KA_Ballari,7,7755
3730,KA_Ballari,8,2720
3731,KA_Ballari,9,622
3732,KA_Ballari,10,495
3733,KA_Ballari,11,139
3734,KA_Ballari,12,201
3735,KA_Ballari,13,1602
3736,KA_Ballari,14,29836
3737,KA_Ballari,15,23120
3738,KA_Ballari,16,1365
3739,KA_Ballari,17,222
3740,KA_Belagavi,1,0
3741,KA_Belagavi,2,114
3742,KA_Belagavi,3,190
3743,KA_Belagavi,4,257
3744,KA_Belagavi,5,6356
3745,KA_Belagavi,6,9220
3746,KA_Belagavi,7,6189
3747,KA_Belagavi,8,1921
3748,KA_Belagavi,9,710
3749,KA_Belagavi,10,478
3750,KA_Belagavi,11,316
3751,KA_Belagavi,12,262
3752,KA_Belagavi,13,1182
3753,KA_Belagavi,14,15175
3754,KA_Belagavi,15,28533
3755,KA_Belagavi,16,3534
3756,KA_Belagavi,17,1447
3757,KA_Bengaluru Rural,1,0
3758,KA_Bengaluru Rural,2,6
3759,KA_Bengaluru Rural,3,32
3760,KA_Bengaluru Rural,4,361
3761,KA_Bengaluru Rural,5,2855
3762,KA_Bengaluru Rural,6,3434
3763,KA_Bengaluru Rural,7,5814
3764,KA_Bengaluru Rural,8,3720
3765,KA_Bengaluru Rural,9,959
3766,KA_Bengaluru Rural,10,532
3767,KA_Bengaluru Rural,11,258
3768,KA_Bengaluru Rural,12,170
3769,KA_Bengaluru Rural,13,1955
3770,KA_Bengaluru Rural,14,20758
3771,KA_Bengaluru Rural,15,14547
3772,KA_Bengaluru Rural,16,2592
3773,KA_Bengaluru Rural,17,843
3774,KA_Bengaluru Urban,1,0
3775,KA_Bengaluru Urban,2,189
3776,KA_Bengaluru Urban,3,488
3777,KA_Bengaluru Urban,4,20244
3778,KA_Bengaluru Urban,5,61243
3779,KA_Bengaluru Urban,6,85948
3780,KA_Bengaluru Urban,7,116693
3781,KA_Bengaluru Urban,8,59247
3782,KA_Bengaluru Urban,9,21618
3783,KA_Bengaluru Urban,10,14243
3784,KA_Bengaluru Urban,11,7803
3785,KA_Bengaluru Urban,12,9227
3786,KA_Bengaluru Urban,13,90035
3787,KA_Bengaluru Urban,14,516791
3788,KA_Bengaluru Urban,15,155444
3789,KA_Bengaluru Urban,16,21355
3790,KA_Bengaluru Urban,17,11637
3791,KA_Chamarajanagara,1,0
3792,KA_Chamarajanagara,2,0
3793,KA_Chamarajanagara,3,1
3794,KA_Chamarajanagara,4,187
3795,KA_Chamarajanagara,5,1288
3796,KA_Chamarajanagara,6,1528
3797,KA_Chamarajanagara,7,2169
3798,KA_Chamarajanagara,8,826
3799,KA_Chamarajanagara,9,360
3800,KA_Chamarajanagara,10,297
3801,KA_Chamarajanagara,11,77
3802,KA_Chamarajanagara,12,58
3803,KA_Chamarajanagara,13,538
3804,KA_Chamarajanagara,14,12290
3805,KA_Chamarajanagara,15,9598
3806,KA_Chamarajanagara,16,1758
3807,KA_Chamarajanagara,17,756
3808,KA_Chikkaballapura,1,0
3809,KA_Chikkaballapura,2,24
3810,KA_Chikkaballapura,3,128
3811,KA_Chikkaballapura,4,306
3812,KA_Chikkaballapura,5,2264
3813,KA_Chikkaballapura,6,3028
3814,KA_Chikkaballapura,7,3191
3815,KA_Chikkaballapura,8,2357
3816,KA_Chikkaballapura,9,755
3817,KA_Chikkaballapura,10,737
3818,KA_Chikkaballapura,11,326
3819,KA_Chikkaballapura,12,150
3820,KA_Chikkaballapura,13,863
3821,KA_Chikkaballapura,14,14821
3822,KA_Chikkaballapura,15,11713
3823,KA_Chikkaballapura,16,1412
3824,KA_Chikkaballapura,17,331
3825,KA_Chikkamagaluru,1,0
3826,KA_Chikkamagaluru,2,0
3827,KA_Chikkamagaluru,3,19
3828,KA_Chikkamagaluru,4,138
3829,KA_Chikkamagaluru,5,1868
3830,KA_Chikkamagaluru,6,4154
3831,KA_Chikkamagaluru,7,4545
3832,KA_Chikkamagaluru,8,1743
3833,KA_Chikkamagaluru,9,587
3834,KA_Chikkamagaluru,10,310
3835,KA_Chikkamagaluru,11,132
3836,KA_Chikkamagaluru,12,70
3837,KA_Chikkamagaluru,13,703
3838,KA_Chikkamagaluru,14,10706
3839,KA_Chikkamagaluru,15,16451
3840,KA_Chikkamagaluru,16,3727
3841,KA_Chikkamagaluru,17,2107
3842,KA_Chitradurga,1,0
3843,KA_Chitradurga,2,7
3844,KA_Chitradurga,3,34
3845,KA_Chitradurga,4,78
3846,KA_Chitradurga,5,1260
3847,KA_Chitradurga,6,3705
3848,KA_Chitradurga,7,5440
3849,KA_Chitradurga,8,2217
3850,KA_Chitradurga,9,852
3851,KA_Chitradurga,10,500
3852,KA_Chitradurga,11,349
3853,KA_Chitradurga,12,147
3854,KA_Chitradurga,13,557
3855,KA_Chitradurga,14,4135
3856,KA_Chitradurga,15,13817
3857,KA_Chitradurga,16,1468
3858,KA_Chitradurga,17,577
3859,KA_Dakshina Kannada,1,0
3860,KA_Dakshina Kannada,2,28
3861,KA_Dakshina Kannada,3,224
3862,KA_Dakshina Kannada,4,2153
3863,KA_Dakshina Kannada,5,5853
3864,KA_Dakshina Kannada,6,9132
3865,KA_Dakshina Kannada,7,9346
3866,KA_Dakshina Kannada,8,3486
3867,KA_Dakshina Kannada,9,1124
3868,KA_Dakshina Kannada,10,916
3869,KA_Dakshina Kannada,11,819
3870,KA_Dakshina Kannada,12,546
3871,KA_Dakshina Kannada,13,2327
3872,KA_Dakshina Kannada,14,24264
3873,KA_Dakshina Kannada,15,21036
3874,KA_Dakshina Kannada,16,11116
3875,KA_Dakshina Kannada,17,9318
3876,KA_Davanagere,1,0
3877,KA_Davanagere,2,88
3878,KA_Davanagere,3,138
3879,KA_Davanagere,4,371
3880,KA_Davanagere,5,4123
3881,KA_Davanagere,6,8139
3882,KA_Davanagere,7,5129
3883,KA_Davanagere,8,2387
3884,KA_Davanagere,9,543
3885,KA_Davanagere,10,373
3886,KA_Davanagere,11,204
3887,KA_Davanagere,12,84
3888,KA_Davanagere,13,583
3889,KA_Davanagere,14,8427
3890,KA_Davanagere,15,15639
3891,KA_Davanagere,16,2442
3892,KA_Davanagere,17,410
3893,KA_Dharwad,1,0
3894,KA_Dharwad,2,21
3895,KA_Dharwad,3,100
3896,KA_Dharwad,4,1104
3897,KA_Dharwad,5,5747
3898,KA_Dharwad,6,7239
3899,KA_Dharwad,7,4590
3900,KA_Dharwad,8,1712
3901,KA_Dharwad,9,461
3902,KA_Dharwad,10,406
3903,KA_Dharwad,11,219
3904,KA_Dharwad,12,222
3905,KA_Dharwad,13,1685
3906,KA_Dharwad,14,17770
3907,KA_Dharwad,15,15958
3908,KA_Dharwad,16,1209
3909,KA_Dharwad,17,333
3910,KA_Gadag,1,0
3911,KA_Gadag,2,12
3912,KA_Gadag,3,37
3913,KA_Gadag,4,282
3914,KA_Gadag,5,2465
3915,KA_Gadag,6,4676
3916,KA_Gadag,7,2343
3917,KA_Gadag,8,528
3918,KA_Gadag,9,220
3919,KA_Gadag,10,117
3920,KA_Gadag,11,50
3921,KA_Gadag,12,50
3922,KA_Gadag,13,381
3923,KA_Gadag,14,5430
3924,KA_Gadag,15,8066
3925,KA_Gadag,16,473
3926,KA_Gadag,17,90
3927,KA_Hassan,1,0
3928,KA_Hassan,2,9
3929,KA_Hassan,3,221
3930,KA_Hassan,4,476
3931,KA_Hassan,5,3554
3932,KA_Hassan,6,7804
3933,KA_Hassan,7,9622
3934,KA_Hassan,8,3762
3935,KA_Hassan,9,1166
3936,KA_Hassan,10,722
3937,KA_Hassan,11,317
3938,KA_Hassan,12,202
3939,KA_Hassan,13,2142
3940,KA_Hassan,14,28567
3941,KA_Hassan,15,34026
3942,KA_Hassan,16,7978
3943,KA_Hassan,17,3276
3944,KA_Haveri,1,0
3945,KA_Haveri,2,3
3946,KA_Haveri,3,22
3947,KA_Haveri,4,280
3948,KA_Haveri,5,1979
3949,KA_Haveri,6,4393
3950,KA_Haveri,7,2626
3951,KA_Haveri,8,776
3952,KA_Haveri,9,466
3953,KA_Haveri,10,79
3954,KA_Haveri,11,22
3955,KA_Haveri,12,18
3956,KA_Haveri,13,231
3957,KA_Haveri,14,4547
3958,KA_Haveri,15,5197
3959,KA_Haveri,16,460
3960,KA_Haveri,17,98
3961,KA_Kalaburagi,1,0
3962,KA_Kalaburagi,2,83
3963,KA_Kalaburagi,3,810
3964,KA_Kalaburagi,4,1369
3965,KA_Kalaburagi,5,5971
3966,KA_Kalaburagi,6,6076
3967,KA_Kalaburagi,7,4031
3968,KA_Kalaburagi,8,1291
3969,KA_Kalaburagi,9,571
3970,KA_Kalaburagi,10,587
3971,KA_Kalaburagi,11,453
3972,KA_Kalaburagi,12,561
3973,KA_Kalaburagi,13,4781
3974,KA_Kalaburagi,14,26687
3975,KA_Kalaburagi,15,5599
3976,KA_Kalaburagi,16,530
3977,KA_Kalaburagi,17,186
3978,KA_Kodagu,1,0
3979,KA_Kodagu,2,1
3980,KA_Kodagu,3,2
3981,KA_Kodagu,4,192
3982,KA_Kodagu,5,668
3983,KA_Kodagu,6,1039
3984,KA_Kodagu,7,1963
3985,KA_Kodagu,8,958
3986,KA_Kodagu,9,360
3987,KA_Kodagu,10,366
3988,KA_Kodagu,11,224
3989,KA_Kodagu,12,104
3990,KA_Kodagu,13,394
3991,KA_Kodagu,14,13083
3992,KA_Kodagu,15,7869
3993,KA_Kodagu,16,3736
3994,KA_Kodagu,17,2230
3995,KA_Kolar,1,0
3996,KA_Kolar,2,5
3997,KA_Kolar,3,42
3998,KA_Kolar,4,269
3999,KA_Kolar,5,1917
4000,KA_Kolar,6,2235
4001,KA_Kolar,7,2806
4002,KA_Kolar,8,1385
4003,KA_Kolar,9,546
4004,KA_Kolar,10,441
4005,KA_Kolar,11,149
4006,KA_Kolar,12,136
4007,KA_Kolar,13,1237
4008,KA_Kolar,14,16298
4009,KA_Kolar,15,13752
4010,KA_Kolar,16,2456
4011,KA_Kolar,17,954
4012,KA_Koppal,1,0
4013,KA_Koppal,2,0
4014,KA_Koppal,3,13
4015,KA_Koppal,4,326
4016,KA_Koppal,5,2754
4017,KA_Koppal,6,5934
4018,KA_Koppal,7,3280
4019,KA_Koppal,8,893
4020,KA_Koppal,9,178
4021,KA_Koppal,10,138
4022,KA_Koppal,11,19
4023,KA_Koppal,12,17
4024,KA_Koppal,13,463
4025,KA_Koppal,14,9664
4026,KA_Koppal,15,9462
4027,KA_Koppal,16,702
4028,KA_Koppal,17,95
4029,KA_Mandya,1,0
4030,KA_Mandya,2,36
4031,KA_Mandya,3,294
4032,KA_Mandya,4,413
4033,KA_Mandya,5,2392
4034,KA_Mandya,6,5107
4035,KA_Mandya,7,5590
4036,KA_Mandya,8,3513
4037,KA_Mandya,9,1111
4038,KA_Mandya,10,485
4039,KA_Mandya,11,160
4040,KA_Mandya,12,81
4041,KA_Mandya,13,1424
4042,KA_Mandya,14,27406
4043,KA_Mandya,15,17537
4044,KA_Mandya,16,3513
4045,KA_Mandya,17,1225
4046,KA_Mysuru,1,0
4047,KA_Mysuru,2,88
4048,KA_Mysuru,3,26
4049,KA_Mysuru,4,977
4050,KA_Mysuru,5,8090
4051,KA_Mysuru,6,16513
4052,KA_Mysuru,7,16690
4053,KA_Mysuru,8,5680
4054,KA_Mysuru,9,1985
4055,KA_Mysuru,10,1413
4056,KA_Mysuru,11,829
4057,KA_Mysuru,12,652
4058,KA_Mysuru,13,4930
4059,KA_Mysuru,14,48079
4060,KA_Mysuru,15,48150
4061,KA_Mysuru,16,11406
4062,KA_Mysuru,17,3974
4063,KA_Raichur,1,0
4064,KA_Raichur,2,0
4065,KA_Raichur,3,385
4066,KA_Raichur,4,385
4067,KA_Raichur,5,3937
4068,KA_Raichur,6,4562
4069,KA_Raichur,7,3054
4070,KA_Raichur,8,779
4071,KA_Raichur,9,493
4072,KA_Raichur,10,178
4073,KA_Raichur,11,54
4074,KA_Raichur,12,38
4075,KA_Raichur,13,731
4076,KA_Raichur,14,15104
4077,KA_Raichur,15,8860
4078,KA_Raichur,16,288
4079,KA_Raichur,17,68
4080,KA_Ramanagara,1,0
4081,KA_Ramanagara,2,0
4082,KA_Ramanagara,3,19
4083,KA_Ramanagara,4,368
4084,KA_Ramanagara,5,1604
4085,KA_Ramanagara,6,2282
4086,KA_Ramanagara,7,1940
4087,KA_Ramanagara,8,637
4088,KA_Ramanagara,9,219
4089,KA_Ramanagara,10,88
4090,KA_Ramanagara,11,23
4091,KA_Ramanagara,12,18
4092,KA_Ramanagara,13,470
4093,KA_Ramanagara,14,8973
4094,KA_Ramanagara,15,5803
4095,KA_Ramanagara,16,588
4096,KA_Ramanagara,17,152
4097,KA_Shivamogga,1,0
4098,KA_Shivamogga,2,8
4099,KA_Shivamogga,3,82
4100,KA_Shivamogga,4,436
4101,KA_Shivamogga,5,3028
4102,KA_Shivamogga,6,8716
4103,KA_Shivamogga,7,6295
4104,KA_Shivamogga,8,1927
4105,KA_Shivamogga,9,529
4106,KA_Shivamogga,10,430
4107,KA_Shivamogga,11,183
4108,KA_Shivamogga,12,125
4109,KA_Shivamogga,13,903
4110,KA_Shivamogga,14,14728
4111,KA_Shivamogga,15,21416
4112,KA_Shivamogga,16,4747
4113,KA_Shivamogga,17,1744
4114,KA_Tumakuru,1,0
4115,KA_Tumakuru,2,11
4116,KA_Tumakuru,3,30
4117,KA_Tumakuru,4,487
4118,KA_Tumakuru,5,2490
4119,KA_Tumakuru,6,6175
4120,KA_Tumakuru,7,8342
4121,KA_Tumakuru,8,4100
4122,KA_Tumakuru,9,1564
4123,KA_Tumakuru,10,818
4124,KA_Tumakuru,11,639
4125,KA_Tumakuru,12,507
4126,KA_Tumakuru,13,3476
4127,KA_Tumakuru,14,47136
4128,KA_Tumakuru,15,32900
4129,KA_Tumakuru,16,4024
4130,KA_Tumakuru,17,1897
4131,KA_Udupi,1,0
4132,KA_Udupi,2,3
4133,KA_Udupi,3,1018
4134,KA_Udupi,4,707
4135,KA_Udupi,5,5709
4136,KA_Udupi,6,6349
4137,KA_Udupi,7,5992
4138,KA_Udupi,8,2082
4139,KA_Udupi,9,553
4140,KA_Udupi,10,292
4141,KA_Udupi,11,250
4142,KA_Udupi,12,356
4143,KA_Udupi,13,2404
4144,KA_Udupi,14,18470
4145,KA_Udupi,15,18405
4146,KA_Udupi,16,3397
4147,KA_Udupi,17,3641
4148,KA_Uttara Kannada,1,0
4149,KA_Uttara Kannada,2,41
4150,KA_Uttara Kannada,3,73
4151,KA_Uttara Kannada,4,584
4152,KA_Uttara Kannada,5,2390
4153,KA_Uttara Kannada,6,3933
4154,KA_Uttara Kannada,7,4235
4155,KA_Uttara Kannada,8,1698
4156,KA_Uttara Kannada,9,656
4157,KA_Uttara Kannada,10,357
4158,KA_Uttara Kannada,11,234
4159,KA_Uttara Kannada,12,127
4160,KA_Uttara Kannada,13,1024
4161,KA_Uttara Kannada,14,14629
4162,KA_Uttara Kannada,15,18403
4163,KA_Uttara Kannada,16,2303
4164,KA_Uttara Kannada,17,1571
4165,KL_Alappuzha,1,0
4166,KL_Alappuzha,2,5
4167,KL_Alappuzha,3,122
4168,KL_Alappuzha,4,664
4169,KL_Alappuzha,5,2264
4170,KL_Alappuzha,6,4830
4171,KL_Alappuzha,7,13908
4172,KL_Alappuzha,8,18206
4173,KL_Alappuzha,9,10145
4174,KL_Alappuzha,10,10116
4175,KL_Alappuzha,11,11523
4176,KL_Alappuzha,12,6126
4177,KL_Alappuzha,13,4844
4178,KL_Alappuzha,14,54769
4179,KL_Alappuzha,15,45025
4180,KL_Alappuzha,16,21445
4181,KL_Alappuzha,17,30009
4182,KL_Ernakulam,1,0
4183,KL_Ernakulam,2,26
4184,KL_Ernakulam,3,81
4185,KL_Ernakulam,4,472
4186,KL_Ernakulam,5,2643
4187,KL_Ernakulam,6,5965
4188,KL_Ernakulam,7,21329
4189,KL_Ernakulam,8,24405
4190,KL_Ernakulam,9,15599
4191,KL_Ernakulam,10,20312
4192,KL_Ernakulam,11,22930
4193,KL_Ernakulam,12,9232
4194,KL_Ernakulam,13,12177
4195,KL_Ernakulam,14,122349
4196,KL_Ernakulam,15,68284
4197,KL_Ernakulam,16,38085
4198,KL_Ernakulam,17,61258
4199,KL_Idukki,1,0
4200,KL_Idukki,2,25
4201,KL_Idukki,3,36
4202,KL_Idukki,4,149
4203,KL_Idukki,5,950
4204,KL_Idukki,6,1083
4205,KL_Idukki,7,2970
4206,KL_Idukki,8,3602
4207,KL_Idukki,9,4717
4208,KL_Idukki,10,5360
4209,KL_Idukki,11,6254
4210,KL_Idukki,12,2100
4211,KL_Idukki,13,3572
4212,KL_Idukki,14,26503
4213,KL_Idukki,15,19042
4214,KL_Idukki,16,8001
4215,KL_Idukki,17,11187
4216,KL_Kannur,1,0
4217,KL_Kannur,2,119
4218,KL_Kannur,3,184
4219,KL_Kannur,4,451
4220,KL_Kannur,5,1132
4221,KL_Kannur,6,4315
4222,KL_Kannur,7,11520
4223,KL_Kannur,8,10368
4224,KL_Kannur,9,6609
4225,KL_Kannur,10,6895
4226,KL_Kannur,11,7755
4227,KL_Kannur,12,4951
4228,KL_Kannur,13,9332
4229,KL_Kannur,14,54823
4230,KL_Kannur,15,28846
4231,KL_Kannur,16,19568
4232,KL_Kannur,17,30756
4233,KL_Kasaragod,1,0
4234,KL_Kasaragod,2,193
4235,KL_Kasaragod,3,174
4236,KL_Kasaragod,4,323
4237,KL_Kasaragod,5,2365
4238,KL_Kasaragod,6,4035
4239,KL_Kasaragod,7,8127
4240,KL_Kasaragod,8,4480
4241,KL_Kasaragod,9,2617
4242,KL_Kasaragod,10,2045
4243,KL_Kasaragod,11,2518
4244,KL_Kasaragod,12,2821
4245,KL_Kasaragod,13,4845
4246,KL_Kasaragod,14,25928
4247,KL_Kasaragod,15,15482
4248,KL_Kasaragod,16,16760
4249,KL_Kasaragod,17,20809
4250,KL_Kollam,1,0
4251,KL_Kollam,2,20
4252,KL_Kollam,3,125
4253,KL_Kollam,4,402
4254,KL_Kollam,5,1838
4255,KL_Kollam,6,4570
4256,KL_Kollam,7,16619
4257,KL_Kollam,8,16605
4258,KL_Kollam,9,10632
4259,KL_Kollam,10,12413
4260,KL_Kollam,11,16295
4261,KL_Kollam,12,7946
4262,KL_Kollam,13,6168
4263,KL_Kollam,14,51381
4264,KL_Kollam,15,60321
4265,KL_Kollam,16,35087
4266,KL_Kollam,17,39931
4267,KL_Kottayam,1,0
4268,KL_Kottayam,2,22
4269,KL_Kottayam,3,70
4270,KL_Kottayam,4,261
4271,KL_Kottayam,5,1560
4272,KL_Kottayam,6,4329
4273,KL_Kottayam,7,9969
4274,KL_Kottayam,8,12590
4275,KL_Kottayam,9,12052
4276,KL_Kottayam,10,15542
4277,KL_Kottayam,11,15717
4278,KL_Kottayam,12,7063
4279,KL_Kottayam,13,7679
4280,KL_Kottayam,14,65470
4281,KL_Kottayam,15,31377
4282,KL_Kottayam,16,16460
